policy,global_batch,phase,workers,batch_ms,input_wait_ms,gpu_step_ms
fixed_8,205,normal,8,6.27909999999865,0.2374999999990024,6.041599999999647
fixed_8,206,normal,8,11.67670000000065,0.2627000000003932,11.414000000000257
fixed_8,207,normal,8,7.11010000000023,0.19439999999981694,6.915700000000413
fixed_8,208,normal,8,8.42639999999939,0.1820000000005706,8.24439999999882
fixed_8,209,normal,8,13.156900000000249,3.3189000000000135,9.838000000000235
fixed_8,210,normal,8,6.025499999999795,0.16449999999856857,5.861000000001226
fixed_8,211,normal,8,11.510499999999979,0.27359999999987394,11.236900000000105
fixed_8,212,normal,8,9.137499999999577,1.649099999999848,7.488399999999729
fixed_8,213,normal,8,5.734699999999648,0.1490000000003988,5.58569999999925
fixed_8,214,normal,8,15.162400000001242,7.891200000001319,7.271199999999922
